goos: darwin
goarch: amd64
pkg: github.com/ef-ds/deque-bench-tests
cpu: Intel(R) Core(TM) i5-7267U CPU @ 3.10GHz
BenchmarkFillDequeQueue/0-4         	27580873	        44.24 ns/op	      64 B/op	       1 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  82387378 ns/op	48192098 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  82556856 ns/op	48192084 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  81811324 ns/op	48192084 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      14	  82124046 ns/op	48192084 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  82493048 ns/op	48192071 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6044102	       197.4 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6079095	       197.7 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6093428	       197.7 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6057669	       197.1 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6023892	       197.8 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6024463	       197.3 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6098869	       197.8 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6042031	       197.5 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6049081	       198.1 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6029138	       197.0 ns/op	     208 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1331283	       904.1 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1326645	       903.3 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1327206	       906.7 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1327708	       906.0 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1329260	       900.5 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1320668	       907.9 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1329253	       904.8 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1327975	      1016 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1000000	      1123 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1248793	       977.4 ns/op	     752 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  149194	      8385 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  142772	      8506 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  140116	      8785 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  138296	      8176 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  146382	      8479 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  134353	      8443 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  145892	      8631 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  148394	      8068 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  143512	      8033 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  150736	      8018 ns/op	    8800 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17332	     68597 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17442	     68994 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17383	     69195 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17454	     69197 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17452	     68762 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16774	     71547 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16773	     70669 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17151	     71883 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16688	     71798 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16833	     69907 ns/op	   50032 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1672	    717355 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1725	    720696 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1711	    737999 ns/op	  483074 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1646	    726849 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1692	    714077 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1678	    738010 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1682	    714214 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1654	    724085 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1610	    727355 ns/op	  483074 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1665	    702977 ns/op	  483073 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   8008950 ns/op	 4821774 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   7955848 ns/op	 4821777 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   8128186 ns/op	 4821770 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   7990754 ns/op	 4821780 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   7959061 ns/op	 4821770 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   8000237 ns/op	 4821778 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     148	   8266529 ns/op	 4821771 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     141	   8120545 ns/op	 4821771 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   8059193 ns/op	 4821768 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     148	   8329364 ns/op	 4821767 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  80652645 ns/op	48192077 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  81866762 ns/op	48192105 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  80596702 ns/op	48192105 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  80893657 ns/op	48192070 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  81163590 ns/op	48192091 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  80837963 ns/op	48192093 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  81287332 ns/op	48192105 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  80200462 ns/op	48192098 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  81441292 ns/op	48192098 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      14	  81404503 ns/op	48192070 B/op	 2007819 allocs/op
BenchmarkStableDequeQueue/1-4                	34702686	        33.63 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	35947719	        34.24 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	31005691	        34.43 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	36135164	        33.21 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	35801564	        33.40 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	32010163	        33.18 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	36072067	        33.13 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	35757999	        33.34 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	35444409	        33.40 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	35523693	        33.39 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/10-4               	 3549680	       342.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3464727	       340.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3456878	       339.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3545739	       339.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3491215	       336.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3524554	       337.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3544821	       337.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3557647	       337.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3551932	       340.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3302763	       344.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/100-4              	  358675	      3273 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  359224	      3595 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  359262	      3440 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  345882	      3666 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  317556	      3608 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  349612	      3506 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  355999	      3325 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  363115	      3360 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  353823	      3341 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  348445	      3430 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/1000-4             	   35260	     34592 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   34408	     33087 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   35973	     33421 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36481	     33102 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36586	     33258 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36688	     33126 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36241	     32825 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36052	     33004 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36554	     32932 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36057	     33154 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3646	    333141 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3579	    329787 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3631	    332296 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3636	    335719 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3550	    329085 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3584	    332294 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3562	    334169 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3619	    333637 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3632	    331940 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3577	    330042 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     363	   3317902 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     360	   3322243 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     357	   3302239 ns/op	 1600001 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     361	   3285848 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     360	   3282889 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     364	   3305897 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     366	   3307476 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     356	   3314235 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     364	   3280090 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     362	   3315700 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  33047103 ns/op	16000024 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  32884876 ns/op	16000024 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  33217129 ns/op	16000029 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  33145356 ns/op	16000026 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      37	  33105742 ns/op	16000033 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  32911391 ns/op	16000024 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  33340301 ns/op	16000018 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  32816055 ns/op	16000032 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  33492591 ns/op	16000032 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      36	  33332669 ns/op	16000042 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1-4                	36747237	        33.17 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	36503175	        32.80 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	36496593	        32.83 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	35725044	        32.84 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	35916782	        32.49 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	36703216	        33.07 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	36729346	        32.72 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	36692910	        32.61 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	35923081	        32.59 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	36254629	        32.67 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/10-4               	 3648661	       330.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3606356	       341.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3611020	       333.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3607830	       331.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3610782	       332.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3609361	       331.1 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3642268	       332.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3641328	       330.6 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3649336	       329.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3665253	       332.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/100-4              	  369846	      3262 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  372769	      3234 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  361520	      3236 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  365768	      3232 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  372198	      3248 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  351988	      3244 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  312421	      3227 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  364542	      3257 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  370718	      3568 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  337023	      3638 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/1000-4             	   32332	     35058 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   33558	     35373 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   37028	     32363 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   37220	     32496 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   36048	     32851 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   36984	     32485 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   36024	     34069 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   35851	     32493 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   36877	     32452 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   36646	     32360 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3768	    321216 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3682	    321834 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3730	    324362 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3698	    324426 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3644	    321671 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3784	    320992 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3722	    320825 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3541	    319800 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3702	    319442 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3724	    328829 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/100000-4           	     375	   3219260 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     374	   3216690 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     373	   3216232 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     373	   3204270 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     369	   3235636 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     369	   3221895 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     369	   3243854 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     369	   3248903 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     373	   3214998 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     373	   3230668 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32283409 ns/op	16000038 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32300776 ns/op	16000041 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32096754 ns/op	16000031 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32017304 ns/op	16000046 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      36	  32508918 ns/op	16000040 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      34	  32302534 ns/op	16000028 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32096126 ns/op	16000046 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32202126 ns/op	16000033 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32246191 ns/op	16000044 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      37	  32202844 ns/op	16000051 B/op	 1000000 allocs/op
PASS
ok  	github.com/ef-ds/deque-bench-tests	1436.272s
