goos: darwin
goarch: amd64
pkg: github.com/ef-ds/deque-bench-tests
cpu: Intel(R) Core(TM) i5-7267U CPU @ 3.10GHz
BenchmarkFillDequeQueue/0-4         	29622061	        40.48 ns/op	      64 B/op	       1 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  83761011 ns/op	40189863 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  85961153 ns/op	40189900 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  84557153 ns/op	40189907 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  82863320 ns/op	40189870 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeQueue/1000000-4    	      13	  83830746 ns/op	40189892 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6069274	       195.0 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6157551	       196.6 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6078414	       198.0 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6107043	       195.7 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6125540	       196.3 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6137600	       195.5 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6098949	       196.7 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 5796234	       196.4 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6129624	       196.5 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/1-4          	 6082688	       198.1 ns/op	     176 B/op	       5 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1329176	       899.1 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1347781	       883.2 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1349119	       883.9 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1342544	       908.2 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1336756	       893.2 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1349845	       883.2 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1337726	       887.2 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1339796	       890.2 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1338727	       889.7 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/10-4         	 1343544	       887.0 ns/op	     592 B/op	      24 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  157239	      7515 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  158061	      7463 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  156909	      7439 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  160096	      7607 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  158900	      7498 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  151978	      7448 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  157977	      7454 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  155458	      7513 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  158667	      7587 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/100-4        	  149064	      7795 ns/op	    6080 B/op	     207 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16856	     71980 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17061	     69629 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16953	     69213 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17450	     68546 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   16995	     69428 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17872	     66714 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17510	     67071 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17664	     67148 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17733	     67324 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/1000-4       	   17732	     67422 ns/op	   41168 B/op	    2013 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1684	    706503 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1567	    724181 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1557	    703035 ns/op	  402529 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1665	    712008 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1681	    701920 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1623	    722312 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1602	    705500 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1684	    705958 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1660	    710397 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/10000-4      	    1634	    725143 ns/op	  402528 B/op	   20083 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     153	   7668331 ns/op	 4020325 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     153	   7697429 ns/op	 4020330 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     156	   7606621 ns/op	 4020328 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   7828719 ns/op	 4020330 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     157	   7640432 ns/op	 4020327 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     156	   7666714 ns/op	 4020324 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     154	   7655814 ns/op	 4020330 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     150	   7860309 ns/op	 4020326 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     154	   7585909 ns/op	 4020324 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/100000-4     	     156	   7603746 ns/op	 4020324 B/op	  200787 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  84258770 ns/op	40189907 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  91852100 ns/op	40189892 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      12	  83603608 ns/op	40189872 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  84443665 ns/op	40189892 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  84086341 ns/op	40189922 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  83397861 ns/op	40189878 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  83602389 ns/op	40189856 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  83294366 ns/op	40189885 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      13	  83137468 ns/op	40189878 B/op	 2007819 allocs/op
BenchmarkSlowIncreaseDequeStack/1000000-4    	      12	  85714034 ns/op	40189888 B/op	 2007819 allocs/op
BenchmarkStableDequeQueue/1-4                	33903853	        33.89 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	33874926	        34.10 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	33997557	        35.66 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	34194109	        34.04 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	33666144	        33.97 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	35184747	        33.57 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	34314961	        35.45 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	34078624	        33.80 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	34810180	        33.65 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/1-4                	33689078	        33.98 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeQueue/10-4               	 3513699	       342.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3415144	       344.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3495536	       341.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3525345	       342.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3507596	       342.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3508814	       345.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3478566	       345.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3489633	       345.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3541761	       343.0 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/10-4               	 3501714	       342.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeQueue/100-4              	  337830	      3340 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  344365	      3351 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  349080	      3334 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  338498	      3480 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  339541	      3314 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  350193	      3372 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  342510	      3358 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  349921	      3474 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  323456	      3324 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/100-4              	  352206	      3360 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeQueue/1000-4             	   35804	     33558 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   34803	     35073 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36135	     33106 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36438	     33188 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   35814	     33443 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   34435	     34914 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36147	     34462 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   34249	     33199 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   36656	     33124 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/1000-4             	   34744	     34698 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3418	    348961 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3388	    344898 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3326	    344951 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3187	    351979 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3504	    348884 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3313	    343559 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3370	    343464 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3366	    355816 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3392	    353980 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/10000-4            	    3241	    346806 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     346	   3468530 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     340	   3442798 ns/op	 1600001 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     348	   3469060 ns/op	 1600001 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     348	   3484299 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     342	   3440972 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     349	   3466162 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     346	   3457967 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     351	   3459325 ns/op	 1600001 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     346	   3500868 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/100000-4           	     343	   3495930 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      31	  35385143 ns/op	16000015 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      33	  34609252 ns/op	16000029 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      32	  35023601 ns/op	16000027 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      33	  35270269 ns/op	16000020 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      32	  35099038 ns/op	16000054 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      31	  35208939 ns/op	16000046 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      31	  34400751 ns/op	16000030 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      31	  34758599 ns/op	16000043 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      33	  34904943 ns/op	16000032 B/op	 1000000 allocs/op
BenchmarkStableDequeQueue/1000000-4          	      31	  35367433 ns/op	16000034 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1-4                	33372864	        35.33 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	32236564	        35.93 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33126207	        35.19 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33008137	        35.92 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33430309	        35.26 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33132582	        35.17 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33355430	        35.08 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33373998	        36.01 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33411855	        35.00 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/1-4                	33350941	        35.43 ns/op	      16 B/op	       1 allocs/op
BenchmarkStableDequeStack/10-4               	 3392576	       355.2 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3285273	       366.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3338980	       375.9 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3380408	       354.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3370484	       357.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3304110	       365.3 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3357058	       358.7 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3391987	       357.8 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3338857	       361.4 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/10-4               	 3282889	       363.5 ns/op	     160 B/op	      10 allocs/op
BenchmarkStableDequeStack/100-4              	  335400	      3470 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  339100	      3475 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  332560	      3562 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  331052	      3467 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  338514	      3511 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  332463	      3484 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  299166	      3584 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  335839	      3523 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  330416	      3514 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/100-4              	  337046	      3533 ns/op	    1600 B/op	     100 allocs/op
BenchmarkStableDequeStack/1000-4             	   35044	     34840 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   34845	     34550 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   35064	     35149 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   33781	     34626 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   35031	     34584 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   35122	     34510 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   34608	     34718 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   34244	     34956 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   34699	     34571 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/1000-4             	   34454	     34736 ns/op	   16000 B/op	    1000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3438	    345752 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3356	    348798 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3361	    348125 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3342	    360992 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3291	    351196 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3391	    349580 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3412	    353879 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3351	    357943 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3337	    346328 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/10000-4            	    3304	    354397 ns/op	  160000 B/op	   10000 allocs/op
BenchmarkStableDequeStack/100000-4           	     337	   3500031 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     340	   3463707 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     336	   3483710 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     345	   3454776 ns/op	 1600003 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     346	   3469281 ns/op	 1600004 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     344	   3684643 ns/op	 1600005 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     345	   3496072 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     345	   3541637 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     342	   3487208 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeStack/100000-4           	     344	   3480227 ns/op	 1600002 B/op	  100000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      32	  34568570 ns/op	16000027 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      31	  34805553 ns/op	16000037 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      31	  34297380 ns/op	16000027 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      33	  34511410 ns/op	16000034 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      31	  35529840 ns/op	16000021 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      31	  35013868 ns/op	16000043 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      32	  35582237 ns/op	16000015 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      33	  35287205 ns/op	16000037 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      33	  35510525 ns/op	16000014 B/op	 1000000 allocs/op
BenchmarkStableDequeStack/1000000-4          	      33	  35182307 ns/op	16000023 B/op	 1000000 allocs/op
PASS
ok  	github.com/ef-ds/deque-bench-tests	1397.268s
