goos: darwin
goarch: amd64
pkg: github.com/ef-ds/deque-bench-tests
cpu: Intel(R) Core(TM) i5-7267U CPU @ 3.10GHz
BenchmarkFillListQueue/0-4         	26576101	        49.53 ns/op	      48 B/op	       1 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   86056	     13740 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   85011	     13699 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   85306	     13813 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   86930	     13715 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   83206	     13804 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   86354	     13713 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/100-4        	   85801	     13766 ns/op	   12848 B/op	     401 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8196	    137507 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8154	    137475 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    7886	    137073 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8785	    136833 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8640	    137049 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8478	    136676 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8324	    137041 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8216	    137325 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8316	    136709 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/1000-4       	    8170	    137102 ns/op	  128048 B/op	    4001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     862	   1407207 ns/op	 1280053 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     867	   1396697 ns/op	 1280056 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     864	   1383857 ns/op	 1280054 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     868	   1378211 ns/op	 1280054 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     868	   1382782 ns/op	 1280052 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     846	   1384120 ns/op	 1280052 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     864	   1378802 ns/op	 1280053 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     868	   1388218 ns/op	 1280055 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     850	   1383142 ns/op	 1280055 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/10000-4      	     816	   1383727 ns/op	 1280052 B/op	   40001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      43	  25651300 ns/op	12800059 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      44	  26022925 ns/op	12800054 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      42	  27045150 ns/op	12800059 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      44	  26740935 ns/op	12800065 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      46	  26636183 ns/op	12800054 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      48	  26669729 ns/op	12800062 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      38	  26975997 ns/op	12800055 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      42	  27172883 ns/op	12800057 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      45	  26387750 ns/op	12800058 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/100000-4     	      50	  26152120 ns/op	12800057 B/op	  400001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       5	 228728760 ns/op	128000067 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       5	 234137537 ns/op	128000067 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       5	 232045908 ns/op	128000067 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       5	 248950469 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       4	 260913309 ns/op	128000072 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       4	 266739405 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       4	 261544934 ns/op	128000072 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       4	 300165419 ns/op	128000048 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       5	 231738337 ns/op	128000086 B/op	 4000001 allocs/op
BenchmarkSlowIncreaseListStack/1000000-4    	       5	 252049328 ns/op	128000124 B/op	 4000001 allocs/op
BenchmarkStableListQueue/1-4                	13919850	        82.33 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	14546794	        82.26 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	14050122	        83.63 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	12656961	        82.01 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	14495365	        82.78 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	14163507	        83.76 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	13635160	        84.04 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	14317963	        82.92 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	13579861	        82.31 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/1-4                	14462733	        82.02 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListQueue/10-4               	 1445328	       821.1 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1451438	       820.3 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1449406	       852.8 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1454654	       816.0 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1000000	      1238 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1374975	       840.0 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1452414	       818.5 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1420237	       818.1 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1440882	       817.6 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/10-4               	 1453268	       818.0 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListQueue/100-4              	  146749	      8114 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  144601	      8099 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  146731	      8115 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  146372	      8119 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  140866	      8209 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  145458	      8214 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  146140	      8166 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  143995	      8127 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  144770	      8196 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/100-4              	  131224	      8250 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListQueue/1000-4             	   14700	     80633 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14685	     81003 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14690	     80641 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14745	     81105 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14506	     91098 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14641	     80596 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14712	     80485 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14712	     80658 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14607	     80955 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/1000-4             	   14804	     80390 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListQueue/10000-4            	    1456	    814822 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1455	    810243 ns/op	  640002 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1471	    812184 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1449	    820224 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1446	    812384 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1462	    811616 ns/op	  640002 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1458	    811800 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1453	    810374 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1446	    812183 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/10000-4            	    1454	    812388 ns/op	  640003 B/op	   20000 allocs/op
BenchmarkStableListQueue/100000-4           	     145	   8067722 ns/op	 6400027 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8092050 ns/op	 6400034 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8055123 ns/op	 6400032 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8042284 ns/op	 6400032 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8040130 ns/op	 6400030 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8041921 ns/op	 6400030 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     147	   8050848 ns/op	 6400033 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     147	   8013741 ns/op	 6400037 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8056371 ns/op	 6400041 B/op	  200000 allocs/op
BenchmarkStableListQueue/100000-4           	     146	   8073946 ns/op	 6400037 B/op	  200000 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81357525 ns/op	64000363 B/op	 2000003 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  80406918 ns/op	64000281 B/op	 2000002 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81267563 ns/op	64000336 B/op	 2000003 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81450650 ns/op	64000377 B/op	 2000003 allocs/op
BenchmarkStableListQueue/1000000-4          	      13	  81838617 ns/op	64000273 B/op	 2000002 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81340129 ns/op	64000288 B/op	 2000003 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81017130 ns/op	64000384 B/op	 2000004 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81267912 ns/op	64000260 B/op	 2000002 allocs/op
BenchmarkStableListQueue/1000000-4          	      14	  81172921 ns/op	64000336 B/op	 2000003 allocs/op
BenchmarkStableListQueue/1000000-4          	      13	  80979529 ns/op	64000339 B/op	 2000003 allocs/op
BenchmarkStableListStack/1-4                	12445738	        98.17 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	12469254	        98.07 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	12033006	       109.5 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	11516376	        98.56 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	11403247	        96.27 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	12238603	        96.92 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	12612832	       103.9 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	11465061	        98.17 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	11992557	        97.16 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/1-4                	12694494	        99.24 ns/op	      64 B/op	       2 allocs/op
BenchmarkStableListStack/10-4               	 1221582	       982.6 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1202835	       996.2 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1205271	       989.6 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1225132	       952.6 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1227915	       963.7 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1258095	       978.7 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1242819	       962.5 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1207574	       966.2 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1000000	      1006 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/10-4               	 1225789	       976.1 ns/op	     640 B/op	      20 allocs/op
BenchmarkStableListStack/100-4              	  131737	      9713 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  125467	      9750 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  120639	      9405 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  127822	      9680 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  123326	      9609 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  115585	      9832 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  127767	      9922 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  115194	      9746 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  125485	      9495 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/100-4              	  122436	      9745 ns/op	    6400 B/op	     200 allocs/op
BenchmarkStableListStack/1000-4             	   12453	     96761 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12846	     93961 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12243	     97592 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12272	     95815 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12048	     93489 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   10000	    100470 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12217	     96630 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12753	    102306 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   11304	    100341 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/1000-4             	   12147	     97091 ns/op	   64000 B/op	    2000 allocs/op
BenchmarkStableListStack/10000-4            	    1202	    980028 ns/op	  640001 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1171	    968514 ns/op	  640001 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1192	    970846 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1196	    971133 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1252	    960007 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1240	    979136 ns/op	  640001 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1290	    965754 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1224	    974859 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1297	   1006478 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/10000-4            	    1240	    993924 ns/op	  640000 B/op	   20000 allocs/op
BenchmarkStableListStack/100000-4           	     123	   9745224 ns/op	 6400012 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     122	   9610062 ns/op	 6400005 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     120	   9700250 ns/op	 6400006 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     123	   9991084 ns/op	 6400004 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     124	   9778374 ns/op	 6400003 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     121	   9857678 ns/op	 6400009 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     126	   9630699 ns/op	 6400005 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     121	   9372969 ns/op	 6400007 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     121	   9825297 ns/op	 6400010 B/op	  200000 allocs/op
BenchmarkStableListStack/100000-4           	     123	   9530287 ns/op	 6400010 B/op	  200000 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  98955877 ns/op	64000112 B/op	 2000001 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  99371897 ns/op	64000096 B/op	 2000001 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  95337428 ns/op	64000072 B/op	 2000000 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  98737554 ns/op	64000048 B/op	 2000000 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  96761943 ns/op	64000072 B/op	 2000000 allocs/op
BenchmarkStableListStack/1000000-4          	      13	  95734473 ns/op	64000118 B/op	 2000001 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  96355631 ns/op	64000080 B/op	 2000000 allocs/op
BenchmarkStableListStack/1000000-4          	      12	 105014465 ns/op	64000112 B/op	 2000001 allocs/op
BenchmarkStableListStack/1000000-4          	      12	  95331232 ns/op	64000072 B/op	 2000000 allocs/op
BenchmarkStableListStack/1000000-4          	      12	 100579767 ns/op	64000120 B/op	 2000001 allocs/op
PASS
ok  	github.com/ef-ds/deque-bench-tests	1522.228s
